DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-01 17:00:00,0.0,-7.568301,176.29451,-3.064322,25.35024,8.635842,-0.021030715,6.5660954,-6.045029
2024-10-01 17:00:00,0.0,-0.11682759,158.31857,-2.2231364,18.591433,9.620849,2.5293906,4.145173,2.20633
2024-10-01 17:00:00,0.0,-81.708115,94.32842,-2.9424596,13.122352,8.188357,-0.20194833,2.0903454,-6.2357025
2024-10-01 17:00:00,0.0,95.23236,192.02206,-1.7848954,20.419361,10.757671,3.717623,4.6452804,2.4249601
2024-10-01 18:00:00,0.0,-68.48232,69.00127,-4.985839,4.727166,3.8584244,-1.6497414,2.0659368,19.94793
2024-10-01 18:00:00,0.0,64.251434,100.851715,-3.5029292,15.302115,6.5481915,4.126335,3.282831,-0.42565098
2024-10-01 18:00:00,0.0,161.97144,63.607113,-3.848923,-0.027745306,14.544708,9.017122,0.7495228,20.410852
2024-10-01 18:00:00,0.0,-42.44464,88.48422,-3.6982245,13.158365,5.2618227,-1.228382,2.798326,-0.2847244
2024-10-01 18:00:00,0.0,-67.96053,47.593414,-3.3382638,9.631243,6.3824525,0.024437992,1.3128726,-9.305511
2024-10-01 18:00:00,0.0,-7.3905134,90.024315,-3.514978,13.954979,5.9533296,3.0414832,2.883805,-1.4740849
2024-10-01 18:00:00,0.0,-19.937729,59.547585,-2.066513,10.703381,6.303418,-0.23093839,1.2114236,-9.271581
2024-10-01 18:00:00,0.0,-1.4298625,110.14534,-2.6904366,16.693998,5.72452,0.291456,3.6297636,-9.259248
2024-10-01 18:00:00,0.0,-19.442001,103.938225,-3.1814692,17.833324,6.7022696,0.10449501,4.4167204,-9.258967
2024-10-01 19:00:00,0.0,-6.468715,-5.395184,-1.7791985,5.4695396,4.670436,0.5001054,0.8161337,-11.229199
2024-10-01 19:00:00,0.0,-30.236282,14.732132,-2.9385653,7.5951014,5.244435,0.74848354,1.684183,-11.216586
2024-10-01 19:00:00,0.0,-18.427427,14.735967,-2.482471,7.6497936,4.1972313,0.8773069,1.3791381,-11.2168665
2024-10-01 19:00:00,0.0,-35.821484,19.841524,-3.9236627,5.5060177,4.1497436,-0.579639,0.8344695,0.9035783
2024-10-01 19:00:00,0.0,-51.01516,13.775019,-6.0545216,2.4762166,2.5505354,-0.12924318,0.99400866,23.70934
2024-10-01 19:00:00,0.0,-48.231163,-11.088976,-2.453834,4.3122587,5.062988,0.97922665,0.6014266,-11.263131
2024-10-01 19:00:00,0.0,43.7785,5.112886,-3.3831367,6.109489,4.27216,4.701175,1.0252793,0.7639674
