DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-23 14:00:00,2906,6,3,14,23,2,10,2024,0
2024-10-23 14:00:00,2906,2,2,14,23,2,10,2024,0
2024-10-23 14:00:00,2906,7,3,14,23,2,10,2024,0
2024-10-23 14:00:00,2906,3,0,14,23,2,10,2024,0
2024-10-23 14:00:00,2906,4,3,14,23,2,10,2024,0
2024-10-23 15:00:00,2906,2,2,15,23,2,10,2024,0
2024-10-23 20:00:00,2906,9,0,20,23,2,10,2024,0
2024-10-24 00:00:00,2906,6,3,0,24,3,10,2024,0
2024-10-24 01:00:00,2906,4,3,1,24,3,10,2024,0
2024-10-24 03:00:00,2906,7,3,3,24,3,10,2024,0
2024-10-24 04:00:00,2906,9,0,4,24,3,10,2024,0
2024-10-24 04:00:00,2906,3,0,4,24,3,10,2024,0
2024-10-24 07:00:00,2906,9,0,7,24,3,10,2024,0
2024-10-24 11:00:00,2906,6,3,11,24,3,10,2024,0
2024-10-24 11:00:00,2906,3,0,11,24,3,10,2024,0
2024-10-24 15:00:00,2906,1,1,15,24,3,10,2024,0
2024-10-24 16:00:00,2906,1,1,16,24,3,10,2024,0
2024-10-24 16:00:00,2906,8,2,16,24,3,10,2024,0
2024-10-24 18:00:00,2906,4,3,18,24,3,10,2024,0
2024-10-24 18:00:00,2906,2,2,18,24,3,10,2024,0
2024-10-24 19:00:00,2906,2,2,19,24,3,10,2024,0
2024-10-24 22:00:00,2906,8,2,22,24,3,10,2024,0
2024-10-24 22:00:00,2906,4,3,22,24,3,10,2024,0
2024-10-25 01:00:00,2906,6,3,1,25,4,10,2024,0
2024-10-25 04:00:00,2906,7,3,4,25,4,10,2024,0
2024-10-25 04:00:00,2906,9,0,4,25,4,10,2024,0
2024-10-25 04:00:00,2906,6,3,4,25,4,10,2024,0
2024-10-25 04:00:00,2906,4,3,4,25,4,10,2024,0
2024-10-25 06:00:00,2906,9,0,6,25,4,10,2024,0
2024-10-25 07:00:00,2906,6,3,7,25,4,10,2024,0
2024-10-25 09:00:00,2906,8,2,9,25,4,10,2024,0
2024-10-25 14:00:00,2906,2,2,14,25,4,10,2024,0
2024-10-25 16:00:00,2906,6,3,16,25,4,10,2024,0
2024-10-25 17:00:00,2906,5,3,17,25,4,10,2024,0
2024-10-25 17:00:00,2906,3,0,17,25,4,10,2024,0
2024-10-25 19:00:00,2906,3,0,19,25,4,10,2024,0
2024-10-25 19:00:00,2906,2,2,19,25,4,10,2024,0
2024-10-25 20:00:00,2906,5,3,20,25,4,10,2024,0
2024-10-25 20:00:00,2906,4,3,20,25,4,10,2024,0
2024-10-25 22:00:00,2906,6,3,22,25,4,10,2024,0
